tile_id,tile_key,image_id,h0,w0,height,width
8626,428_00024_00024,428,24,24,96,96
8627,428_00024_00048,428,24,48,96,96
8628,428_00048_00000,428,48,0,96,96
8629,428_00048_00024,428,48,24,96,96
8630,428_00048_00048,428,48,48,96,96
8631,429_00000_00000,429,0,0,96,96
8632,430_00000_00048,430,0,48,96,96
8633,430_00000_00072,430,0,72,96,96
8634,430_00000_00096,430,0,96,96,96
8635,430_00000_00120,430,0,120,96,96
8636,430_00000_00144,430,0,144,96,96
8637,430_00024_00048,430,24,48,96,96
8638,430_00024_00072,430,24,72,96,96
8639,430_00024_00096,430,24,96,96,96
8640,430_00024_00120,430,24,120,96,96
8641,430_00024_00144,430,24,144,96,96
8642,430_00048_00024,430,48,24,96,96
8643,430_00048_00048,430,48,48,96,96
8644,430_00048_00072,430,48,72,96,96
8645,430_00048_00096,430,48,96,96,96
8646,430_00048_00120,430,48,120,96,96
8647,430_00048_00144,430,48,144,96,96
8648,430_00072_00000,430,72,0,96,96
8649,430_00072_00024,430,72,24,96,96
8650,430_00072_00048,430,72,48,96,96
8651,430_00072_00072,430,72,72,96,96
8652,430_00072_00096,430,72,96,96,96
8653,430_00072_00120,430,72,120,96,96
8654,430_00072_00144,430,72,144,96,96
8655,430_00096_00000,430,96,0,96,96
8656,430_00096_00024,430,96,24,96,96
8657,430_00096_00048,430,96,48,96,96
8658,430_00096_00072,430,96,72,96,96
8659,430_00096_00096,430,96,96,96,96
8660,430_00096_00120,430,96,120,96,96
8661,430_00096_00144,430,96,144,96,96
8662,430_00120_00000,430,120,0,96,96
8663,430_00120_00024,430,120,24,96,96
8664,430_00120_00048,430,120,48,96,96
8665,430_00120_00072,430,120,72,96,96
8666,430_00120_00096,430,120,96,96,96
8667,430_00120_00120,430,120,120,96,96
8668,430_00120_00144,430,120,144,96,96
8669,430_00144_00000,430,144,0,96,96
8670,430_00144_00024,430,144,24,96,96
8671,430_00144_00048,430,144,48,96,96
8672,430_00144_00072,430,144,72,96,96
8673,430_00144_00096,430,144,96,96,96
8674,431_00000_00000,431,0,0,96,96
8675,431_00000_00024,431,0,24,96,96
8676,431_00000_00048,431,0,48,96,96
8677,431_00024_00000,431,24,0,96,96
8678,431_00024_00024,431,24,24,96,96
8679,431_00024_00048,431,24,48,96,96
8680,431_00048_00000,431,48,0,96,96
8681,431_00048_00024,431,48,24,96,96
8682,431_00048_00048,431,48,48,96,96
8683,432_00000_00000,432,0,0,96,96
8684,433_00000_00000,433,0,0,96,96
8685,433_00000_00024,433,0,24,96,96
8686,433_00000_00048,433,0,48,96,96
8687,433_00000_00072,433,0,72,96,96
8688,433_00000_00096,433,0,96,96,96
8689,433_00024_00000,433,24,0,96,96
8690,433_00024_00024,433,24,24,96,96
8691,433_00024_00048,433,24,48,96,96
8692,433_00024_00072,433,24,72,96,96
8693,433_00024_00096,433,24,96,96,96
8694,433_00048_00000,433,48,0,96,96
8695,433_00048_00024,433,48,24,96,96
8696,433_00048_00048,433,48,48,96,96
8697,433_00048_00072,433,48,72,96,96
8698,433_00048_00096,433,48,96,96,96
8699,433_00072_00000,433,72,0,96,96
8700,433_00072_00024,433,72,24,96,96
8701,433_00072_00048,433,72,48,96,96
8702,433_00072_00072,433,72,72,96,96
8703,433_00072_00096,433,72,96,96,96
8704,433_00096_00000,433,96,0,96,96
8705,433_00096_00024,433,96,24,96,96
8706,433_00096_00048,433,96,48,96,96
8707,433_00096_00072,433,96,72,96,96
8708,433_00096_00096,433,96,96,96,96
8709,434_00000_00000,434,0,0,96,96
8710,434_00000_00024,434,0,24,96,96
8711,434_00000_00048,434,0,48,96,96
8712,434_00000_00072,434,0,72,96,96
8713,434_00000_00096,434,0,96,96,96
8714,434_00024_00000,434,24,0,96,96
8715,434_00024_00024,434,24,24,96,96
8716,434_00024_00048,434,24,48,96,96
8717,434_00024_00072,434,24,72,96,96
8718,434_00024_00096,434,24,96,96,96
8719,434_00048_00000,434,48,0,96,96
8720,434_00048_00024,434,48,24,96,96
8721,434_00048_00048,434,48,48,96,96
8722,434_00048_00072,434,48,72,96,96
8723,434_00048_00096,434,48,96,96,96
8724,434_00072_00000,434,72,0,96,96
8725,434_00072_00024,434,72,24,96,96
8726,434_00072_00048,434,72,48,96,96
8727,434_00072_00072,434,72,72,96,96
8728,434_00072_00096,434,72,96,96,96
8729,434_00096_00000,434,96,0,96,96
8730,434_00096_00024,434,96,24,96,96
8731,434_00096_00048,434,96,48,96,96
8732,434_00096_00072,434,96,72,96,96
8733,434_00096_00096,434,96,96,96,96
8734,435_00000_00000,435,0,0,96,96
8735,437_00000_00000,437,0,0,96,96
8736,438_00000_00000,438,0,0,96,96
8737,438_00000_00024,438,0,24,96,96
8738,438_00000_00048,438,0,48,96,96
8739,438_00000_00072,438,0,72,96,96
8740,438_00024_00000,438,24,0,96,96
8741,438_00024_00024,438,24,24,96,96
8742,438_00024_00048,438,24,48,96,96
8743,438_00024_00072,438,24,72,96,96
8744,438_00024_00096,438,24,96,96,96
8745,438_00048_00000,438,48,0,96,96
8746,438_00048_00024,438,48,24,96,96
8747,438_00048_00048,438,48,48,96,96
8748,438_00048_00072,438,48,72,96,96
8749,438_00048_00096,438,48,96,96,96
8750,438_00072_00000,438,72,0,96,96
8751,438_00072_00024,438,72,24,96,96
8752,438_00072_00048,438,72,48,96,96
8753,438_00072_00072,438,72,72,96,96
8754,438_00072_00096,438,72,96,96,96
8755,438_00096_00024,438,96,24,96,96
8756,438_00096_00048,438,96,48,96,96
8757,438_00096_00072,438,96,72,96,96
8758,438_00096_00096,438,96,96,96,96
8759,439_00000_00000,439,0,0,96,96
8760,439_00000_00024,439,0,24,96,96
8761,439_00000_00048,439,0,48,96,96
8762,439_00024_00000,439,24,0,96,96
8763,439_00024_00024,439,24,24,96,96
8764,439_00024_00048,439,24,48,96,96
8765,439_00048_00000,439,48,0,96,96
8766,439_00048_00024,439,48,24,96,96
8767,439_00048_00048,439,48,48,96,96
8768,440_00000_00000,440,0,0,96,96
8769,441_00000_00024,441,0,24,96,96
8770,441_00000_00048,441,0,48,96,96
8771,441_00000_00072,441,0,72,96,96
8772,441_00000_00096,441,0,96,96,96
8773,441_00024_00000,441,24,0,96,96
8774,441_00024_00024,441,24,24,96,96
8775,441_00024_00048,441,24,48,96,96
8776,441_00024_00072,441,24,72,96,96
8777,441_00024_00096,441,24,96,96,96
8778,441_00048_00000,441,48,0,96,96
8779,441_00048_00024,441,48,24,96,96
8780,441_00048_00048,441,48,48,96,96
8781,441_00048_00072,441,48,72,96,96
8782,441_00048_00096,441,48,96,96,96
8783,441_00072_00000,441,72,0,96,96
8784,441_00072_00024,441,72,24,96,96
8785,441_00072_00048,441,72,48,96,96
8786,441_00072_00072,441,72,72,96,96
8787,441_00072_00096,441,72,96,96,96
8788,441_00096_00000,441,96,0,96,96
8789,441_00096_00024,441,96,24,96,96
8790,441_00096_00048,441,96,48,96,96
8791,441_00096_00072,441,96,72,96,96
8792,441_00096_00096,441,96,96,96,96
8793,442_00000_00000,442,0,0,96,96
8794,442_00000_00024,442,0,24,96,96
8795,442_00000_00048,442,0,48,96,96
8796,442_00000_00072,442,0,72,96,96
8797,442_00000_00096,442,0,96,96,96
8798,442_00024_00000,442,24,0,96,96
8799,442_00024_00024,442,24,24,96,96
8800,442_00024_00048,442,24,48,96,96
8801,442_00024_00072,442,24,72,96,96
8802,442_00024_00096,442,24,96,96,96
8803,442_00048_00000,442,48,0,96,96
8804,442_00048_00024,442,48,24,96,96
8805,442_00048_00048,442,48,48,96,96
8806,442_00048_00072,442,48,72,96,96
8807,442_00048_00096,442,48,96,96,96
8808,442_00072_00024,442,72,24,96,96
8809,442_00072_00048,442,72,48,96,96
8810,442_00072_00072,442,72,72,96,96
8811,442_00072_00096,442,72,96,96,96
8812,442_00096_00024,442,96,24,96,96
8813,442_00096_00048,442,96,48,96,96
8814,442_00096_00072,442,96,72,96,96
8815,442_00096_00096,442,96,96,96,96
8816,443_00000_00048,443,0,48,96,96
8817,443_00000_00072,443,0,72,96,96
8818,443_00000_00096,443,0,96,96,96
8819,443_00000_00120,443,0,120,96,96
8820,443_00000_00144,443,0,144,96,96
8821,443_00024_00024,443,24,24,96,96
8822,443_00024_00048,443,24,48,96,96
8823,443_00024_00072,443,24,72,96,96
8824,443_00024_00096,443,24,96,96,96
8825,443_00024_00120,443,24,120,96,96
8826,443_00024_00144,443,24,144,96,96
8827,443_00048_00024,443,48,24,96,96
8828,443_00048_00048,443,48,48,96,96
8829,443_00048_00072,443,48,72,96,96
8830,443_00048_00096,443,48,96,96,96
8831,443_00048_00120,443,48,120,96,96
8832,443_00048_00144,443,48,144,96,96
8833,443_00072_00024,443,72,24,96,96
8834,443_00072_00048,443,72,48,96,96
8835,443_00072_00072,443,72,72,96,96
8836,443_00072_00096,443,72,96,96,96
8837,443_00072_00120,443,72,120,96,96
8838,443_00072_00144,443,72,144,96,96
8839,443_00096_00000,443,96,0,96,96
8840,443_00096_00024,443,96,24,96,96
8841,443_00096_00048,443,96,48,96,96
8842,443_00096_00072,443,96,72,96,96
8843,443_00096_00096,443,96,96,96,96
8844,443_00096_00120,443,96,120,96,96
8845,443_00120_00000,443,120,0,96,96
8846,443_00120_00024,443,120,24,96,96
8847,443_00120_00048,443,120,48,96,96
8848,443_00120_00072,443,120,72,96,96
8849,443_00120_00096,443,120,96,96,96
8850,443_00144_00000,443,144,0,96,96
8851,443_00144_00024,443,144,24,96,96
8852,443_00144_00048,443,144,48,96,96
8853,443_00144_00072,443,144,72,96,96
8854,443_00144_00096,443,144,96,96,96
8855,444_00000_00000,444,0,0,96,96
8856,445_00000_00000,445,0,0,96,96
8857,446_00000_00000,446,0,0,96,96
8858,447_00000_00000,447,0,0,96,96
8859,448_00000_00096,448,0,96,96,96
8860,448_00000_00120,448,0,120,96,96
8861,448_00000_00144,448,0,144,96,96
8862,448_00000_00168,448,0,168,96,96
8863,448_00000_00192,448,0,192,96,96
8864,448_00024_00096,448,24,96,96,96
8865,448_00024_00120,448,24,120,96,96
8866,448_00024_00144,448,24,144,96,96
8867,448_00024_00168,448,24,168,96,96
8868,448_00024_00192,448,24,192,96,96
8869,448_00048_00096,448,48,96,96,96
8870,448_00048_00120,448,48,120,96,96
8871,448_00048_00144,448,48,144,96,96
8872,448_00048_00168,448,48,168,96,96
8873,448_00048_00192,448,48,192,96,96
8874,448_00072_00096,448,72,96,96,96
8875,448_00072_00120,448,72,120,96,96
8876,448_00072_00144,448,72,144,96,96
8877,448_00072_00168,448,72,168,96,96
8878,448_00072_00192,448,72,192,96,96
8879,448_00072_00216,448,72,216,96,96
8880,448_00096_00096,448,96,96,96,96
8881,448_00096_00120,448,96,120,96,96
8882,448_00096_00144,448,96,144,96,96
8883,448_00096_00168,448,96,168,96,96
8884,448_00096_00192,448,96,192,96,96
8885,448_00096_00216,448,96,216,96,96
8886,448_00120_00096,448,120,96,96,96
8887,448_00120_00120,448,120,120,96,96
8888,448_00120_00144,448,120,144,96,96
8889,448_00120_00168,448,120,168,96,96
8890,448_00120_00192,448,120,192,96,96
8891,448_00120_00216,448,120,216,96,96
8892,448_00144_00096,448,144,96,96,96
8893,448_00144_00120,448,144,120,96,96
8894,448_00144_00144,448,144,144,96,96
8895,448_00144_00168,448,144,168,96,96
8896,448_00144_00192,448,144,192,96,96
8897,448_00144_00216,448,144,216,96,96
8898,448_00168_00096,448,168,96,96,96
8899,448_00168_00120,448,168,120,96,96
8900,448_00168_00144,448,168,144,96,96
8901,448_00168_00168,448,168,168,96,96
8902,448_00168_00192,448,168,192,96,96
8903,448_00168_00216,448,168,216,96,96
8904,448_00192_00096,448,192,96,96,96
8905,448_00192_00120,448,192,120,96,96
8906,448_00192_00144,448,192,144,96,96
8907,448_00192_00168,448,192,168,96,96
8908,448_00192_00192,448,192,192,96,96
8909,448_00216_00096,448,216,96,96,96
8910,448_00216_00120,448,216,120,96,96
8911,448_00216_00144,448,216,144,96,96
8912,448_00216_00168,448,216,168,96,96
8913,448_00216_00192,448,216,192,96,96
8914,448_00240_00096,448,240,96,96,96
8915,448_00240_00120,448,240,120,96,96
8916,448_00240_00144,448,240,144,96,96
8917,448_00240_00168,448,240,168,96,96
8918,448_00240_00192,448,240,192,96,96
8919,448_00264_00072,448,264,72,96,96
8920,448_00264_00096,448,264,96,96,96
8921,448_00264_00120,448,264,120,96,96
8922,448_00264_00144,448,264,144,96,96
8923,448_00264_00168,448,264,168,96,96
8924,448_00264_00192,448,264,192,96,96
8925,448_00288_00072,448,288,72,96,96
8926,448_00288_00096,448,288,96,96,96
8927,448_00288_00120,448,288,120,96,96
8928,448_00288_00144,448,288,144,96,96
8929,448_00288_00168,448,288,168,96,96
8930,448_00288_00192,448,288,192,96,96
8931,449_00000_00000,449,0,0,96,96
8932,449_00000_00024,449,0,24,96,96
8933,449_00000_00048,449,0,48,96,96
8934,449_00024_00000,449,24,0,96,96
8935,449_00024_00024,449,24,24,96,96
8936,449_00024_00048,449,24,48,96,96
8937,449_00048_00000,449,48,0,96,96
8938,449_00048_00024,449,48,24,96,96
8939,449_00048_00048,449,48,48,96,96
8940,450_00000_00000,450,0,0,96,96
8941,451_00000_00000,451,0,0,96,96
8942,452_00000_00000,452,0,0,96,96
8943,453_00000_00000,453,0,0,96,96
8944,453_00000_00024,453,0,24,96,96
8945,453_00000_00048,453,0,48,96,96
8946,453_00000_00072,453,0,72,96,96
8947,453_00000_00096,453,0,96,96,96
8948,453_00024_00000,453,24,0,96,96
8949,453_00024_00024,453,24,24,96,96
8950,453_00024_00048,453,24,48,96,96
8951,453_00024_00072,453,24,72,96,96
8952,453_00024_00096,453,24,96,96,96
8953,453_00024_00120,453,24,120,96,96
8954,453_00024_00144,453,24,144,96,96
8955,453_00048_00000,453,48,0,96,96
8956,453_00048_00024,453,48,24,96,96
8957,453_00048_00048,453,48,48,96,96
8958,453_00048_00072,453,48,72,96,96
8959,453_00048_00096,453,48,96,96,96
8960,453_00048_00120,453,48,120,96,96
8961,453_00048_00144,453,48,144,96,96
8962,453_00072_00000,453,72,0,96,96
8963,453_00072_00024,453,72,24,96,96
8964,453_00072_00048,453,72,48,96,96
8965,453_00072_00072,453,72,72,96,96
8966,453_00072_00096,453,72,96,96,96
8967,453_00072_00120,453,72,120,96,96
8968,453_00072_00144,453,72,144,96,96
8969,453_00096_00000,453,96,0,96,96
8970,453_00096_00024,453,96,24,96,96
8971,453_00096_00048,453,96,48,96,96
8972,453_00096_00072,453,96,72,96,96
8973,453_00096_00096,453,96,96,96,96
8974,453_00096_00120,453,96,120,96,96
8975,453_00096_00144,453,96,144,96,96
8976,453_00120_00000,453,120,0,96,96
8977,453_00120_00024,453,120,24,96,96
8978,453_00120_00048,453,120,48,96,96
8979,453_00120_00072,453,120,72,96,96
8980,453_00120_00096,453,120,96,96,96
8981,453_00120_00120,453,120,120,96,96
8982,453_00120_00144,453,120,144,96,96
8983,453_00144_00096,453,144,96,96,96
8984,453_00144_00120,453,144,120,96,96
8985,453_00144_00144,453,144,144,96,96
8986,454_00000_00000,454,0,0,96,96
8987,454_00000_00024,454,0,24,96,96
8988,454_00000_00048,454,0,48,96,96
8989,454_00024_00000,454,24,0,96,96
8990,454_00024_00024,454,24,24,96,96
8991,454_00024_00048,454,24,48,96,96
8992,454_00048_00000,454,48,0,96,96
8993,454_00048_00024,454,48,24,96,96
8994,454_00048_00048,454,48,48,96,96
8995,455_00000_00000,455,0,0,96,96
8996,456_00000_00000,456,0,0,96,96
8997,456_00000_00024,456,0,24,96,96
8998,456_00000_00048,456,0,48,96,96
8999,456_00024_00000,456,24,0,96,96
9000,456_00024_00024,456,24,24,96,96
9001,456_00024_00048,456,24,48,96,96
9002,456_00048_00000,456,48,0,96,96
9003,456_00048_00024,456,48,24,96,96
9004,456_00048_00048,456,48,48,96,96
9005,457_00000_00000,457,0,0,96,96
9006,458_00000_00000,458,0,0,96,96
9007,459_00000_00000,459,0,0,96,96
9008,459_00000_00024,459,0,24,96,96
9009,459_00000_00048,459,0,48,96,96
9010,459_00000_00072,459,0,72,96,96
9011,459_00000_00096,459,0,96,96,96
9012,459_00000_00120,459,0,120,96,96
9013,459_00024_00000,459,24,0,96,96
9014,459_00024_00024,459,24,24,96,96
9015,459_00024_00048,459,24,48,96,96
9016,459_00024_00072,459,24,72,96,96
9017,459_00024_00096,459,24,96,96,96
9018,459_00024_00120,459,24,120,96,96
9019,459_00024_00144,459,24,144,96,96
9020,459_00048_00000,459,48,0,96,96
9021,459_00048_00024,459,48,24,96,96
9022,459_00048_00048,459,48,48,96,96
9023,459_00048_00072,459,48,72,96,96
9024,459_00048_00096,459,48,96,96,96
9025,459_00048_00120,459,48,120,96,96
9026,459_00048_00144,459,48,144,96,96
9027,459_00048_00168,459,48,168,96,96
9028,459_00072_00000,459,72,0,96,96
9029,459_00072_00024,459,72,24,96,96
9030,459_00072_00048,459,72,48,96,96
9031,459_00072_00072,459,72,72,96,96
9032,459_00072_00096,459,72,96,96,96
9033,459_00072_00120,459,72,120,96,96
9034,459_00072_00144,459,72,144,96,96
9035,459_00072_00168,459,72,168,96,96
9036,459_00096_00024,459,96,24,96,96
9037,459_00096_00048,459,96,48,96,96
9038,459_00096_00072,459,96,72,96,96
9039,459_00096_00096,459,96,96,96,96
9040,459_00096_00120,459,96,120,96,96
9041,459_00096_00144,459,96,144,96,96
9042,459_00096_00168,459,96,168,96,96
9043,459_00120_00024,459,120,24,96,96
9044,459_00120_00048,459,120,48,96,96
9045,459_00120_00072,459,120,72,96,96
9046,459_00120_00096,459,120,96,96,96
9047,459_00120_00120,459,120,120,96,96
9048,459_00120_00144,459,120,144,96,96
9049,459_00120_00168,459,120,168,96,96
9050,459_00144_00048,459,144,48,96,96
9051,459_00144_00072,459,144,72,96,96
9052,459_00144_00096,459,144,96,96,96
9053,459_00144_00120,459,144,120,96,96
9054,459_00144_00144,459,144,144,96,96
9055,459_00144_00168,459,144,168,96,96
9056,459_00168_00072,459,168,72,96,96
9057,459_00168_00096,459,168,96,96,96
9058,459_00168_00120,459,168,120,96,96
9059,459_00168_00144,459,168,144,96,96
9060,459_00168_00168,459,168,168,96,96
9061,459_00168_00192,459,168,192,96,96
9062,459_00192_00096,459,192,96,96,96
9063,459_00192_00120,459,192,120,96,96
9064,459_00192_00144,459,192,144,96,96
9065,459_00192_00168,459,192,168,96,96
9066,459_00192_00192,459,192,192,96,96
9067,460_00000_00000,460,0,0,96,96
9068,460_00000_00024,460,0,24,96,96
9069,460_00000_00048,460,0,48,96,96
9070,460_00000_00072,460,0,72,96,96
9071,460_00000_00096,460,0,96,96,96
9072,460_00024_00000,460,24,0,96,96
9073,460_00024_00024,460,24,24,96,96
9074,460_00024_00048,460,24,48,96,96
9075,460_00024_00072,460,24,72,96,96
9076,460_00024_00096,460,24,96,96,96
9077,460_00048_00000,460,48,0,96,96
9078,460_00048_00024,460,48,24,96,96
9079,460_00048_00048,460,48,48,96,96
9080,460_00048_00072,460,48,72,96,96
9081,460_00048_00096,460,48,96,96,96
9082,460_00072_00000,460,72,0,96,96
9083,460_00072_00024,460,72,24,96,96
9084,460_00072_00048,460,72,48,96,96
9085,460_00072_00072,460,72,72,96,96
9086,460_00072_00096,460,72,96,96,96
9087,460_00096_00000,460,96,0,96,96
9088,460_00096_00024,460,96,24,96,96
9089,460_00096_00048,460,96,48,96,96
9090,460_00096_00072,460,96,72,96,96
9091,460_00096_00096,460,96,96,96,96
9092,461_00000_00000,461,0,0,96,96
9093,462_00000_00000,462,0,0,96,96
9094,463_00000_00000,463,0,0,96,96
9095,463_00000_00024,463,0,24,96,96
9096,463_00000_00048,463,0,48,96,96
9097,463_00000_00072,463,0,72,96,96
9098,463_00000_00096,463,0,96,96,96
9099,463_00024_00000,463,24,0,96,96
9100,463_00024_00024,463,24,24,96,96
9101,463_00024_00048,463,24,48,96,96
9102,463_00024_00072,463,24,72,96,96
9103,463_00024_00096,463,24,96,96,96
9104,463_00048_00000,463,48,0,96,96
9105,463_00048_00024,463,48,24,96,96
9106,463_00048_00048,463,48,48,96,96
9107,463_00048_00072,463,48,72,96,96
9108,463_00048_00096,463,48,96,96,96
9109,463_00072_00000,463,72,0,96,96
9110,463_00072_00024,463,72,24,96,96
9111,463_00072_00048,463,72,48,96,96
9112,463_00072_00072,463,72,72,96,96
9113,463_00072_00096,463,72,96,96,96
9114,463_00096_00000,463,96,0,96,96
9115,463_00096_00024,463,96,24,96,96
9116,463_00096_00048,463,96,48,96,96
9117,463_00096_00072,463,96,72,96,96
9118,463_00096_00096,463,96,96,96,96
9119,464_00000_00000,464,0,0,96,96
9120,464_00000_00024,464,0,24,96,96
9121,464_00024_00000,464,24,0,96,96
9122,464_00024_00024,464,24,24,96,96
9123,464_00024_00048,464,24,48,96,96
9124,464_00024_00072,464,24,72,96,96
9125,464_00024_00096,464,24,96,96,96
9126,464_00048_00000,464,48,0,96,96
9127,464_00048_00024,464,48,24,96,96
9128,464_00048_00048,464,48,48,96,96
9129,464_00048_00072,464,48,72,96,96
9130,464_00048_00096,464,48,96,96,96
9131,464_00048_00120,464,48,120,96,96
9132,464_00048_00144,464,48,144,96,96
9133,464_00072_00000,464,72,0,96,96
9134,464_00072_00024,464,72,24,96,96
9135,464_00072_00048,464,72,48,96,96
9136,464_00072_00072,464,72,72,96,96
9137,464_00072_00096,464,72,96,96,96
9138,464_00072_00120,464,72,120,96,96
9139,464_00072_00144,464,72,144,96,96
9140,464_00096_00024,464,96,24,96,96
9141,464_00096_00048,464,96,48,96,96
9142,464_00096_00072,464,96,72,96,96
9143,464_00096_00096,464,96,96,96,96
9144,464_00096_00120,464,96,120,96,96
9145,464_00096_00144,464,96,144,96,96
9146,464_00120_00048,464,120,48,96,96
9147,464_00120_00072,464,120,72,96,96
9148,464_00120_00096,464,120,96,96,96
9149,464_00120_00120,464,120,120,96,96
9150,464_00120_00144,464,120,144,96,96
9151,464_00144_00096,464,144,96,96,96
9152,464_00144_00120,464,144,120,96,96
9153,464_00144_00144,464,144,144,96,96
9154,465_00000_00000,465,0,0,96,96
9155,465_00000_00024,465,0,24,96,96
9156,465_00000_00048,465,0,48,96,96
9157,465_00024_00000,465,24,0,96,96
9158,465_00024_00024,465,24,24,96,96
9159,465_00024_00048,465,24,48,96,96
9160,465_00048_00000,465,48,0,96,96
9161,465_00048_00024,465,48,24,96,96
9162,465_00048_00048,465,48,48,96,96
9163,466_00000_00000,466,0,0,96,96
9164,467_00000_00000,467,0,0,96,96
9165,467_00000_00024,467,0,24,96,96
9166,467_00000_00048,467,0,48,96,96
9167,467_00000_00072,467,0,72,96,96
9168,467_00024_00000,467,24,0,96,96
9169,467_00024_00024,467,24,24,96,96
9170,467_00024_00048,467,24,48,96,96
9171,467_00024_00072,467,24,72,96,96
9172,467_00024_00096,467,24,96,96,96
9173,467_00048_00000,467,48,0,96,96
9174,467_00048_00024,467,48,24,96,96
9175,467_00048_00048,467,48,48,96,96
9176,467_00048_00072,467,48,72,96,96
9177,467_00048_00096,467,48,96,96,96
9178,467_00072_00024,467,72,24,96,96
9179,467_00072_00048,467,72,48,96,96
9180,467_00072_00072,467,72,72,96,96
9181,467_00072_00096,467,72,96,96,96
9182,467_00096_00024,467,96,24,96,96
9183,467_00096_00048,467,96,48,96,96
9184,467_00096_00072,467,96,72,96,96
9185,467_00096_00096,467,96,96,96,96
9186,468_00000_00000,468,0,0,96,96
9187,469_00000_00000,469,0,0,96,96
9188,469_00000_00024,469,0,24,96,96
9189,469_00000_00048,469,0,48,96,96
9190,469_00000_00072,469,0,72,96,96
9191,469_00024_00000,469,24,0,96,96
9192,469_00024_00024,469,24,24,96,96
9193,469_00024_00048,469,24,48,96,96
9194,469_00024_00072,469,24,72,96,96
9195,469_00024_00096,469,24,96,96,96
9196,469_00024_00120,469,24,120,96,96
9197,469_00024_00144,469,24,144,96,96
9198,469_00048_00000,469,48,0,96,96
9199,469_00048_00024,469,48,24,96,96
9200,469_00048_00048,469,48,48,96,96
9201,469_00048_00072,469,48,72,96,96
9202,469_00048_00096,469,48,96,96,96
9203,469_00048_00120,469,48,120,96,96
9204,469_00048_00144,469,48,144,96,96
9205,469_00048_00168,469,48,168,96,96
9206,469_00048_00192,469,48,192,96,96
9207,469_00072_00000,469,72,0,96,96
9208,469_00072_00024,469,72,24,96,96
9209,469_00072_00048,469,72,48,96,96
9210,469_00072_00072,469,72,72,96,96
9211,469_00072_00096,469,72,96,96,96
9212,469_00072_00120,469,72,120,96,96
9213,469_00072_00144,469,72,144,96,96
9214,469_00072_00168,469,72,168,96,96
9215,469_00072_00192,469,72,192,96,96
9216,469_00096_00000,469,96,0,96,96
9217,469_00096_00024,469,96,24,96,96
9218,469_00096_00048,469,96,48,96,96
9219,469_00096_00072,469,96,72,96,96
9220,469_00096_00096,469,96,96,96,96
9221,469_00096_00120,469,96,120,96,96
9222,469_00096_00144,469,96,144,96,96
9223,469_00096_00168,469,96,168,96,96
9224,469_00096_00192,469,96,192,96,96
9225,469_00120_00000,469,120,0,96,96
9226,469_00120_00024,469,120,24,96,96
9227,469_00120_00048,469,120,48,96,96
9228,469_00120_00072,469,120,72,96,96
9229,469_00120_00096,469,120,96,96,96
9230,469_00120_00120,469,120,120,96,96
9231,469_00120_00144,469,120,144,96,96
9232,469_00120_00168,469,120,168,96,96
9233,469_00120_00192,469,120,192,96,96
9234,469_00144_00000,469,144,0,96,96
9235,469_00144_00024,469,144,24,96,96
9236,469_00144_00048,469,144,48,96,96
9237,469_00144_00072,469,144,72,96,96
9238,469_00144_00096,469,144,96,96,96
9239,469_00144_00120,469,144,120,96,96
9240,469_00144_00144,469,144,144,96,96
9241,469_00144_00168,469,144,168,96,96
9242,469_00144_00192,469,144,192,96,96
9243,469_00168_00000,469,168,0,96,96
9244,469_00168_00024,469,168,24,96,96
9245,469_00168_00048,469,168,48,96,96
9246,469_00168_00072,469,168,72,96,96
9247,469_00168_00096,469,168,96,96,96
9248,469_00168_00120,469,168,120,96,96
9249,469_00168_00192,469,168,192,96,96
9250,469_00192_00000,469,192,0,96,96
9251,469_00192_00024,469,192,24,96,96
9252,469_00192_00048,469,192,48,96,96
9253,469_00192_00072,469,192,72,96,96
9254,469_00192_00096,469,192,96,96,96
9255,471_00000_00000,471,0,0,96,96
9256,471_00000_00024,471,0,24,96,96
9257,471_00000_00048,471,0,48,96,96
9258,471_00024_00000,471,24,0,96,96
9259,471_00024_00024,471,24,24,96,96
9260,471_00024_00048,471,24,48,96,96
9261,471_00048_00000,471,48,0,96,96
9262,471_00048_00024,471,48,24,96,96
9263,471_00048_00048,471,48,48,96,96
9264,472_00000_00000,472,0,0,96,96
9265,473_00000_00000,473,0,0,96,96
9266,474_00024_00144,474,24,144,96,96
9267,474_00024_00168,474,24,168,96,96
9268,474_00048_00096,474,48,96,96,96
9269,474_00048_00120,474,48,120,96,96
9270,474_00048_00144,474,48,144,96,96
9271,474_00048_00168,474,48,168,96,96
9272,474_00048_00192,474,48,192,96,96
9273,474_00072_00024,474,72,24,96,96
9274,474_00072_00048,474,72,48,96,96
9275,474_00072_00072,474,72,72,96,96
9276,474_00072_00096,474,72,96,96,96
9277,474_00072_00120,474,72,120,96,96
9278,474_00072_00144,474,72,144,96,96
9279,474_00072_00168,474,72,168,96,96
9280,474_00072_00192,474,72,192,96,96
9281,474_00072_00216,474,72,216,96,96
9282,474_00096_00000,474,96,0,96,96
9283,474_00096_00024,474,96,24,96,96
9284,474_00096_00048,474,96,48,96,96
9285,474_00096_00072,474,96,72,96,96
9286,474_00096_00096,474,96,96,96,96
9287,474_00096_00120,474,96,120,96,96
9288,474_00096_00144,474,96,144,96,96
9289,474_00096_00168,474,96,168,96,96
9290,474_00096_00192,474,96,192,96,96
